timestamp_us,wall_us,gpu_us
14668744.497,4858.056,4710.400
14673606.261,4928.708,4683.776
14678545.983,4967.087,4829.184
14683523.225,6026.156,5864.448
14689561.736,4958.185,4689.920
14694990.900,5128.874,4965.376
14700134.534,6226.600,6081.536
14706373.618,4837.355,4656.128
14711219.319,5217.987,4992.000
14716449.308,5262.688,5066.752
14721727.191,5662.663,4716.544
14727403.207,5224.146,5024.768
14732642.466,6043.000,5854.208
14738703.779,4898.981,4713.472
14743621.400,5541.971,5387.264
14749177.581,6009.503,5867.520
14755198.587,5067.415,4708.352
14760278.743,4892.687,4714.496
14765182.872,5107.588,4972.544
14770307.173,6163.765,5705.728
14776502.144,5342.854,5142.528
14781858.864,5099.241,4965.376
14787452.365,5847.738,5579.776
14793334.502,5206.542,4979.712
14798555.870,5315.797,5133.312
14803887.069,5580.973,4669.440
14809480.995,5174.984,4941.824
14814665.294,5131.845,4946.944
14819809.192,5839.259,5623.808
14825662.866,5162.625,4928.512
14830840.040,5302.303,5116.928
14836155.412,5801.019,5597.184
14841976.481,5138.038,4925.440
14847126.943,5120.349,4989.952
14852251.599,5991.562,5809.152
14858246.087,5148.634,5000.192
14863408.902,5184.248,4917.248
14868604.037,5128.514,4895.744
14874136.920,6115.759,5880.832
14880273.317,4894.856,4813.824
14885179.174,4855.145,4709.376
14890047.228,5850.238,5612.544
14895919.673,5325.556,5185.536
14901258.927,5097.598,4965.376
14906367.507,4980.808,4839.424
14911361.492,5953.685,5056.512
14917328.386,5073.327,4891.648
14922416.879,5809.710,5612.544
14928242.196,5043.560,4751.360
14933298.361,5298.146,4885.504
14938610.018,4996.730,4667.392
14943611.326,6003.317,5844.992
14949642.285,5292.056,5051.392
14954946.775,4942.258,4816.896
14959898.218,5071.574,4911.104
14965742.139,6220.429,5829.632
14972037.312,5120.982,4733.952
14977185.368,5439.047,5017.600
14982640.043,6364.223,6087.680
14989014.272,4869.022,4671.488
14993895.045,5122.847,4958.208
14999030.493,5212.947,5071.872
15004264.200,5662.791,5486.592
15009956.159,5440.509,5151.744
15015417.322,5170.141,4972.544
15020602.449,6085.751,5819.392
15026737.759,5314.692,4961.280
15032066.917,6117.004,5875.712
15038212.112,5100.965,4740.096
15043328.554,4917.993,4785.152
15048257.404,6016.541,5869.568
15054781.821,4999.495,4736.000
15059797.425,5335.142,5141.504
15065145.885,6142.145,5992.448
15071303.158,5218.362,4699.136
15076559.542,5069.977,4920.320
15081641.517,5212.380,4922.368
15086866.274,6244.850,5961.728
15093132.904,5589.608,5371.904
15098736.731,5149.725,4985.856
15103897.139,4982.215,4698.112
15108891.934,5119.800,4963.328
15114021.113,6004.612,5879.808
15120050.733,4743.432,4542.464
15124809.343,5208.470,5069.824
15130031.646,5066.069,4911.104
15135112.809,6022.925,5830.656
15141150.366,4822.984,4689.920
15146443.665,5143.361,4931.584
15151600.494,5970.768,5809.152
15157589.383,4906.938,4663.296
15162511.107,4959.788,4820.992
15167484.620,5960.687,5805.056
15173461.281,4891.881,4705.280
15178365.680,5645.190,5013.504
15184023.310,6111.731,5838.848
15190157.747,5128.947,4841.472
15195301.589,5116.965,4988.928
15200434.139,5112.217,4947.968
15205563.852,5777.454,5612.544
15211373.727,5317.927,5099.520
15216701.903,5112.965,4910.080
15221826.650,4996.482,4669.440
15226836.255,6165.403,6007.808
15233648.447,5199.677,5005.312
15238860.872,4871.264,4675.584
15243736.270,4847.045,4673.536
15248595.472,5261.913,4965.376
15253922.859,5908.759,5834.464
15259843.374,5206.565,5015.552
15265064.206,5184.835,4975.616
15270269.322,5112.066,4887.552
15275400.326,6033.449,5900.288
15281441.513,5170.811,5003.264
15286627.846,6601.004,5832.704
15293284.776,5198.973,5014.528
15298497.055,5290.532,5106.688
15303801.793,5784.808,5641.216
15309612.725,5092.798,4918.272
15314718.909,6131.462,5884.928
15320877.881,5426.579,5180.416
15326816.474,5156.569,4992.000
15331986.181,6235.592,6091.776
15338242.059,5077.379,4935.680
15343348.951,5263.013,4944.896
15348625.428,6275.436,6017.024
15354916.240,5083.672,4881.408
15360007.993,5155.845,4979.712
15365178.659,6163.122,6030.336
15371355.697,5055.053,4903.936
15376429.136,5420.259,5146.624
15381860.706,6037.874,5903.360
15387913.424,4900.260,4709.376
15392829.529,5095.202,4939.776
15397936.183,6005.313,5868.544
15403953.360,5201.939,4950.016
15409159.688,4961.606,4786.176
15414625.833,6051.463,5858.304
15420694.415,4872.605,4708.352
15425577.925,5134.916,4973.568
15430726.742,5272.155,5139.456
15436011.288,5858.096,5635.072
15441884.532,4818.499,4728.544
15446716.001,4894.920,4756.480
15451624.730,6030.000,5799.936
15457676.317,4954.342,4664.320
15462640.297,5199.792,5054.464
15467851.528,6038.679,5797.888
15473904.381,4928.079,4697.088
15478845.096,5168.979,4978.688
15484027.117,6091.300,5859.328
15490132.227,4621.549,4464.640
15494765.225,5322.873,5131.264
15500103.247,6028.381,5879.808
15506678.390,4851.374,4696.064
15511542.573,5147.456,4989.952
15516697.749,5073.230,4933.632
15521777.665,4822.130,4658.176
15526617.235,6233.546,6051.840
15532872.580,4979.787,4794.368
15537865.085,4835.208,4704.256
15542708.799,5104.442,4947.968
15547826.941,5122.764,4942.848
15552965.033,5947.159,5647.360
15558925.274,5058.160,4905.984
15563995.620,5087.582,4945.920
15569143.657,5847.215,5656.576
15575010.793,5193.426,4960.256
15580216.411,5026.491,4915.200
15585253.275,5997.677,5778.432
15591631.576,5112.833,4912.128
15596790.863,5156.744,4927.488
15602041.631,6157.295,5803.008
15608238.312,5349.235,4943.872
15613600.976,4915.910,4784.128
15618528.890,6033.635,5894.144
15624582.666,4905.573,4660.224
15629500.834,5312.623,5150.720
15634826.644,6188.239,5909.504
15641029.480,4823.409,4663.296
15645864.512,5166.645,5003.264
15651043.557,6099.279,5941.248
15657156.296,4781.454,4673.408
15661942.465,5231.410,5047.296
15667187.833,6267.343,6060.032
15673474.023,4921.397,4698.112
15678404.221,5163.039,4950.016
15684207.776,5866.080,5650.432
15690095.784,4901.796,4679.680
15695002.428,5093.670,4905.984
15700109.597,6049.243,5879.648
15706173.873,4968.163,4853.760
15711164.684,5115.041,4954.112
15716289.964,5994.982,5858.304
15722328.105,4949.993,4709.376
15727290.779,5159.136,4992.000
15732462.683,6086.073,5879.808
15738563.672,4898.898,4785.152
15743478.577,5470.669,5130.240
15748961.451,6074.907,5896.192
15755049.584,4852.297,4697.088
15759913.746,5095.600,4936.704
15765020.712,6010.427,5874.688
15771468.701,5026.056,4878.336
15776508.167,4896.415,4659.200
15781414.678,5219.517,4942.848
15786644.901,5763.545,5587.968
15792424.246,5077.580,4919.296
15797512.651,5159.186,5022.720
15802683.670,5941.087,5833.472
15808641.392,5672.209,5346.304
15814325.872,5408.433,5088.256
15819777.612,5816.873,5633.024
15825608.521,5198.127,5083.136
15830819.369,5120.984,4985.856
15835956.471,4921.504,4687.872
15840890.922,5872.002,5741.568
15846782.654,6289.269,6133.760
15853084.809,5125.229,4903.936
15858213.699,5034.185,4860.928
15863833.858,5138.399,4947.968
15868986.710,5959.504,5813.248
15874969.471,5170.348,4968.448
15880152.489,5100.361,4967.424
15885266.394,6045.463,5867.520
15891325.907,4826.655,4694.016
15896164.354,5134.530,4995.072
15901312.563,5885.884,5709.824
15907213.526,4921.396,4707.328
15912143.741,5200.556,5033.984
15917358.955,5231.362,5096.448
15922604.072,5681.947,5452.800
15928295.924,5111.674,4945.920
15933423.161,5097.365,4965.376
15938538.074,5831.217,5732.352
15944393.055,5494.381,5235.712
15950478.051,5294.551,4889.600
15955787.127,6087.255,5909.504
15961886.877,5254.965,5093.376
15967154.606,5799.208,5645.312
15973004.674,5183.650,4974.592
15978202.705,5091.899,4802.560
15983316.758,5987.253,5664.768
15989323.144,5284.476,4912.128
15994619.265,5250.126,5010.432
15999882.077,5195.232,5059.584
16005090.352,5647.165,5449.728
16010747.814,5138.465,4979.712
16015892.607,5060.991,4917.248
16020973.127,5598.780,4718.592
16026584.172,4869.246,4739.072
16031463.987,6103.464,5895.168
16037615.115,5175.090,4897.792
16043171.477,4830.798,4711.424
16048017.901,5040.286,4888.576
16053071.257,5064.001,4987.904
16058147.241,6114.215,5795.840
16064275.806,5178.575,4940.800
16069469.582,6024.341,5816.320
16075504.650,5354.368,5142.528
16080873.737,6134.013,5842.944
16087026.543,5133.947,4954.112
16092173.180,5262.475,5111.808
16097453.023,5344.332,5270.528
16102810.394,5643.236,5506.048
16108470.547,5064.049,4932.608
16113549.614,5309.548,4923.392
16118866.992,5742.925,5621.760
16124626.964,5035.191,4858.880
16130247.580,5172.839,4946.944
16135426.237,6007.633,5841.920
16141445.711,4931.049,4706.304
16146414.920,5220.728,5112.704
16151643.461,4874.021,4737.024
16156523.931,5854.599,5486.592
16162428.293,5134.272,4965.376
16167574.889,6019.122,5807.104
16173613.564,4866.879,4716.544
16178483.221,5145.024,4988.928
16183644.624,5175.213,4900.864
16188836.005,5708.219,5567.488
16194556.975,5162.675,4962.304
16199741.311,5128.251,4918.272
16204887.571,5863.037,5664.768
16210768.230,5172.008,5023.744
16215945.907,5082.364,4937.728
16221666.940,5987.760,5773.312
16227668.210,5123.473,4988.928
16232806.873,5122.664,5015.520
16237942.829,4979.276,4816.896
16242936.742,5999.611,5838.848
16248954.239,5074.831,4916.224
16254041.160,5929.709,5777.408
16260004.016,5260.109,5029.888
16265277.015,5041.155,4868.096
16270324.319,5199.245,4964.352
16275529.980,5901.401,4974.592
16281444.164,5217.162,5106.688
16286671.493,4846.286,4708.352
16291532.051,6035.171,5870.592
16297617.411,5145.965,4960.256
16302775.765,5100.345,4909.056
16308229.789,5902.341,5747.712
16314145.602,5175.944,4959.232
16319335.744,5073.625,4879.360
16324426.318,5731.898,5593.088
16330186.118,5153.207,4952.064
16335350.665,5050.252,4889.600
16340413.770,5712.385,5576.704
16346147.005,5187.269,5044.224
16351345.083,5158.406,4944.896
16356519.109,4898.428,4692.992
16361432.507,6106.964,5965.824
16367560.039,5028.508,4716.544
16372600.283,4826.050,4671.488
16377429.657,5228.514,5012.480
16382675.425,6205.041,5948.416
16388902.848,4794.932,4494.336
16393708.462,5150.129,4955.136
16399353.866,6074.681,5905.408
16405441.065,4874.219,4699.136
16410329.469,5053.392,4880.384
16415396.408,6238.678,6042.624
16421676.926,5194.648,4994.048
16426882.949,4927.040,4786.176
16431822.486,6049.593,5911.552
16437889.069,4874.146,4688.896
16442777.342,5126.907,4895.744
16447917.195,6209.732,6037.504
16454142.990,5054.474,4900.864
16459201.704,4871.706,4720.640
16464092.936,5193.187,4968.448
16469301.920,5846.473,5649.408
16475170.283,5143.572,4931.584
16480334.829,5178.303,4973.568
16485868.471,6138.002,6005.760
16492028.987,4847.752,4722.432
16496894.138,5144.504,4985.856
16502052.315,5803.451,5483.520
16507874.233,4954.414,4745.216
16512845.375,4996.026,4825.088
16517856.855,6037.460,5901.312
16523916.641,4624.746,4498.432
16528556.433,5187.877,5019.648
16533761.212,6356.237,5992.448
16540138.836,5403.535,5028.864
16545589.328,5599.224,5373.952
16551200.463,5964.671,5829.632
16557187.405,4961.242,4737.024
16562161.842,5186.212,5047.296
16567361.303,6026.004,5860.352
16573421.567,4993.582,4751.360
16578728.648,5214.549,5023.744
16583964.858,5333.710,4960.256
16589316.328,5848.587,5593.088
16595199.749,5176.713,4898.816
16600395.816,5130.219,4994.048
16605542.597,5851.074,5614.592
16611407.329,5193.824,5027.840
16616627.654,4819.565,4610.048
16621465.283,5126.160,4861.952
16626870.776,5705.173,5055.488
16632588.629,5118.563,4937.728
16637719.345,4673.826,4512.768
16642407.272,5252.093,4973.568
16647672.277,5131.195,4988.928
16652821.304,4998.673,4703.232
16657835.695,4888.885,4679.680
16663108.100,5220.341,4898.816
16668340.340,5245.392,5071.872
16673597.795,5009.009,4806.656
16678616.441,5309.584,5143.552
16683934.915,5415.350,5237.760
16689360.795,4814.278,4678.656
16694183.743,5165.911,4972.544
16699352.739,5268.331,4967.424
16704630.931,4997.278,4825.088
16709642.618,5123.105,4968.448
16714808.108,5313.050,5129.216
16720151.411,5040.092,4891.648
16725205.106,5080.614,4934.656
16730297.064,5179.965,5000.192
16735496.287,5071.883,4916.224
16740579.313,4928.219,4671.488
16745521.689,5233.396,5000.192
16751250.306,5126.704,4875.264
16756381.094,4841.237,4689.888
16761233.140,5106.219,4936.704
16766348.012,5271.045,4912.128
16771629.962,5777.090,4700.160
16777435.582,5221.912,5042.176
16782673.586,5218.460,4969.472
16787902.595,4839.193,4727.808
16792811.988,5254.059,4957.184
16798087.836,5127.740,4885.504
16803223.670,4875.367,4706.304
16808105.394,4820.771,4661.248
16812941.128,5154.655,4988.928
16818108.740,5208.709,4942.848
16823333.221,5009.397,4807.680
16828356.055,4971.920,4814.848
16833735.751,5090.942,4971.520
16838838.030,5005.549,4868.096
16843858.068,5196.084,4937.728
16849060.129,5133.909,4993.024
16854202.768,4909.344,4685.824
16859125.273,5093.743,4952.064
16864232.483,5126.710,4998.112
16869373.592,5058.489,4958.208
16874451.368,5127.322,4911.104
16879595.914,5145.560,4948.992
16884768.977,5186.620,4910.080
16889967.072,4855.076,4635.648
16894834.854,5329.558,5123.072
16900167.471,5137.932,4974.592
16905313.957,4777.502,4672.512
16910096.095,5114.432,4966.400
16915212.673,5158.063,4941.824
16920876.872,4853.669,4647.936
16925741.837,5083.098,4898.816
16930836.225,5289.048,5147.648
16936137.333,5032.305,4844.544
16941187.091,4726.953,4544.512
16945927.308,5676.373,5483.520
16951616.147,6093.118,5703.680
16957722.929,4883.923,4680.704
16962626.626,6196.702,5865.472
16968857.147,5305.496,4893.696
16974178.973,4939.649,4662.272
16979134.701,6291.544,5893.120
16985439.982,4983.277,4725.760
16990436.568,4795.053,4664.320
16995245.050,6070.772,5926.912
17001333.812,5174.860,4912.128
17006890.169,4819.285,4694.016
17011720.113,6024.570,5872.640
17017764.615,5283.904,5002.240
17023085.028,4802.775,4543.488
17027917.488,5247.855,5092.352
17033189.349,5166.413,5051.392
17038368.604,4864.145,4684.800
17043243.618,5927.050,5760.000
17049192.805,5280.559,4977.664
17054484.867,4926.294,4698.112
17059422.332,5011.556,4870.144
17064450.254,5882.149,5737.472
17070345.240,4705.877,4518.912
17075063.081,11024.939,4946.944
17086127.618,4331.548,4101.120
17090478.708,5146.072,4989.952
17095638.775,6105.592,5899.264
17102185.621,5122.039,4875.264
17107320.708,4846.457,4714.496
17112171.748,6165.851,5945.344
17118356.106,5071.886,4919.296
17123442.135,4823.944,4686.848
17128280.271,6073.234,5936.128
17134376.810,5324.285,5033.984
17139719.043,4862.370,4669.440
17144592.749,5953.768,5783.552
17150579.525,5325.323,5132.288
17155919.608,5151.857,4725.760
17161097.593,6042.394,5817.344
17167155.268,5331.955,5129.216
17172496.986,4838.598,4684.800
17177350.070,6307.303,6128.640
17183678.095,5243.780,4988.928
17189323.412,4663.891,4474.880
17194001.302,6027.545,5884.928
17200046.807,5235.190,4985.856
17205290.551,4946.015,4695.040
17210251.305,8925.350,5900.288
17219203.794,5419.825,5070.848
17224641.179,4897.514,4648.960
17229555.050,5997.069,5767.168
17235568.581,4897.468,4714.496
17240479.697,4838.036,4683.776
17245333.129,6111.211,5940.224
17251456.050,5181.801,4950.016
17256650.657,4807.999,4652.032
17261470.611,5167.949,5008.384
17266649.423,5054.119,4918.272
17271714.312,4867.852,4685.824
17276621.891,5039.892,4855.808
17282080.801,5048.849,4911.104
17287139.672,4840.608,4706.304
17291988.379,4901.570,4722.688
17296903.022,5112.600,4978.688
17302019.621,5058.868,4891.648
17307090.552,4805.370,4674.560
17311901.068,5086.541,4918.272
17317007.939,5122.807,4931.584
17322138.409,5032.913,4780.032
17327195.768,5213.669,4985.856
17332423.211,5412.901,5157.888
17337851.245,4902.263,4725.760
17342764.795,5401.260,5116.928
17348176.702,5114.283,4973.568
17353297.798,4836.323,4687.872
17358147.818,4818.343,4658.176
17363475.815,5180.929,5004.288
17368668.102,5100.421,4960.256
17373787.573,4945.469,4669.440
17378750.148,5222.073,5066.752
17383991.327,5172.467,4824.064
17389193.381,4707.486,4527.104
17393916.538,4906.029,4725.760
17398835.116,5149.529,5010.432
17403997.300,4886.233,4703.232
17408897.660,5083.905,4920.320
17413998.893,5092.593,4959.232
17419105.572,5155.571,4944.896
17424277.891,4598.395,4453.376
17428890.904,5197.212,5036.032
17434106.658,5093.328,4930.560
17439212.845,4909.688,4678.656
17444149.642,5322.135,5101.568
17449845.175,5100.863,4915.200
17454957.848,4836.318,4703.232
17459805.266,5181.565,4964.352
17465001.329,4877.496,4718.592
17469888.872,5000.503,4722.688
17474894.806,4887.799,4678.656
17479786.338,5101.933,4882.432
17484894.313,5125.550,4883.456
17490024.010,4990.289,4712.448
17495072.170,5728.918,5396.480
17500815.247,5268.652,4830.208
17506091.162,4866.436,4640.768
17510966.315,5119.538,4956.160
17516094.608,5051.338,4915.200
17521152.235,4915.717,4669.440
17526072.454,4933.274,4730.880
17531017.435,5098.895,4932.608
17536722.827,4860.371,4720.640
17541614.201,3917.244,3692.544
17545569.869,4815.350,4605.952
17550396.123,5107.742,4932.608
17555514.884,4832.574,4673.536
17560365.714,5188.092,4975.616
17565565.033,5197.838,4931.584
17570773.800,4999.934,4700.160
17575787.248,5148.887,4937.728
17580949.779,5014.041,4766.720
17585975.202,5190.881,4721.664
17591180.277,4948.810,4682.752
17596140.005,5152.475,5002.240
17601302.228,5118.908,4958.208
17606495.756,4844.858,4676.608
17611351.793,5167.389,4998.144
17616869.320,5084.850,4886.528
17621964.300,5109.812,4820.992
17627128.685,5883.525,4983.808
17633029.650,5408.356,5203.968
17638451.977,4990.796,4811.776
17643461.440,5752.384,5132.288
17649233.915,5147.900,5000.192
17654395.651,4945.844,4697.088
17659366.853,6054.424,5841.920
17665440.309,5382.307,5085.184
17670842.102,5117.267,4942.848
17675971.531,5030.549,4883.456
17681014.756,5191.001,5059.584
17686218.344,4909.601,4704.256
17691136.810,4979.077,4802.560
17696122.299,5192.089,5045.248
17701325.897,5191.121,5061.632
17706949.287,4815.678,4683.776
17711769.489,5132.627,4963.328
17716910.452,5255.980,4967.424
17722170.813,4856.706,4698.112
17727031.430,5242.993,4955.136
17732286.047,5258.176,4960.256
17737557.390,4974.344,4833.280
17742539.451,5112.676,4911.104
17747663.014,5215.598,4902.912
17752890.178,4939.987,4715.520
17757835.876,4879.014,4677.632
17762726.244,5133.706,4995.072
